run id,generation,max.fitness,mean.fitness,min.fitness,std.fitness,set of enemies  
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
14:19,30,38.4052,29.8988,-7.5391,12.3105,1 2 3 4 5 6 7 8
