run id,generation,max.fitness,mean.fitness,min.fitness,std.fitness,set of enemies  
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:42,30,73.9984,63.8534,-5.4049,22.1147,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
14:51,30,81.6011,73.6977,26.7185,17.2386,1 5 7
