run id,generation,max.fitness,mean.fitness,min.fitness,std.fitness,set of enemies  
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
16:00,30,59.7589,54.6374,11.6469,11.2802,2 4 5 7 8
