run id,generation,max.fitness,mean.fitness,min.fitness,std.fitness,set of enemies  
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
15:24,30,66.2584,52.37,-1.2065,12.666,2 4 5 7 8
