run id,generation,max.fitness,mean.fitness,min.fitness,std.fitness,set of enemies  
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:43,30,72.3092,52.811,-6.2951,22.4792,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
15:49,30,66.9095,58.2154,13.5859,15.5309,2 4 5 7 8
