run id,generation,max.fitness,mean.fitness,min.fitness,std.fitness,set of enemies  
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
15:17,30,88.4146,78.1869,13.1762,19.0644,2 5 7 8
